what,kind,bundleId,bundleVersion,description,time
started,bundle,com.python.pydev.analysis,2.2.1.2011071313,"com.python.pydev.analysis",1315965344360
started,bundle,com.python.pydev.codecompletion,2.2.1.2011071313,"com.python.pydev.codecompletion",1315965344360
started,bundle,com.python.pydev.refactoring,2.2.1.2011071313,"com.python.pydev.refactoring",1315965344360
started,bundle,org.python.pydev,2.2.1.2011071313,"org.python.pydev",1315965344360
started,bundle,org.python.pydev.core,2.2.1.2011071313,"org.python.pydev.core",1315965344361
started,bundle,org.python.pydev.debug,2.2.1.2011071313,"org.python.pydev.debug",1315965344361
started,bundle,org.python.pydev.django,2.2.1.2011071313,"org.python.pydev.django",1315965344361
started,bundle,org.python.pydev.jython,2.2.1.2011071313,"org.python.pydev.jython",1315965344361
started,bundle,org.python.pydev.parser,2.2.1.2011071313,"org.python.pydev.parser",1315965344361
started,bundle,org.python.pydev.red_core,2.2.1.2011071313,"org.python.pydev.red_core",1315965344361
started,bundle,org.python.pydev.refactoring,2.2.1.2011071313,"org.python.pydev.refactoring",1315965344361
